timestamp,volume,open,high,low,close,symbol
2023-06-06 16:49:00+00:00,29.0,1.06888,1.06888,1.06886,1.06887,EUR_USD
2023-06-06 16:50:00+00:00,24.0,1.06886,1.06888,1.06883,1.06884,EUR_USD
2023-06-06 16:51:00+00:00,46.0,1.06885,1.06888,1.06878,1.06888,EUR_USD
2023-06-06 16:52:00+00:00,42.0,1.06888,1.06889,1.06886,1.06888,EUR_USD
2023-06-06 16:53:00+00:00,50.0,1.06888,1.06896,1.06884,1.06884,EUR_USD
2023-06-06 16:54:00+00:00,39.0,1.06886,1.06886,1.06882,1.06885,EUR_USD
2023-06-06 16:55:00+00:00,29.0,1.06884,1.06888,1.06883,1.06888,EUR_USD
2023-06-06 16:56:00+00:00,17.0,1.06888,1.06888,1.06884,1.06885,EUR_USD
2023-06-06 16:57:00+00:00,54.0,1.06884,1.0689,1.06883,1.06884,EUR_USD
2023-06-06 16:58:00+00:00,40.0,1.06882,1.06892,1.06882,1.06884,EUR_USD
2023-06-06 16:59:00+00:00,60.0,1.06888,1.06888,1.06883,1.06886,EUR_USD
2023-06-06 17:00:00+00:00,50.0,1.06884,1.06884,1.06876,1.06877,EUR_USD
2023-06-06 17:01:00+00:00,58.0,1.06876,1.0688,1.0687,1.0688,EUR_USD
2023-06-06 17:02:00+00:00,37.0,1.06878,1.06881,1.06875,1.06878,EUR_USD
2023-06-06 17:03:00+00:00,24.0,1.06878,1.06878,1.06866,1.06868,EUR_USD
2023-06-06 17:04:00+00:00,61.0,1.06866,1.06868,1.06844,1.06844,EUR_USD
2023-06-06 17:05:00+00:00,23.0,1.06844,1.06847,1.06838,1.06846,EUR_USD
2023-06-06 17:06:00+00:00,51.0,1.06846,1.06848,1.06829,1.06835,EUR_USD
2023-06-06 17:07:00+00:00,62.0,1.06833,1.06842,1.06823,1.06824,EUR_USD
2023-06-06 17:08:00+00:00,49.0,1.06823,1.06832,1.06823,1.0683,EUR_USD
2023-06-06 17:09:00+00:00,38.0,1.0683,1.06854,1.0683,1.0685,EUR_USD
2023-06-06 17:10:00+00:00,42.0,1.06852,1.0686,1.06848,1.06858,EUR_USD
2023-06-06 17:11:00+00:00,17.0,1.06855,1.06858,1.06854,1.06858,EUR_USD
2023-06-06 17:12:00+00:00,57.0,1.06858,1.0687,1.06858,1.06864,EUR_USD
2023-06-06 17:13:00+00:00,27.0,1.06864,1.06867,1.06861,1.06861,EUR_USD
2023-06-06 17:14:00+00:00,43.0,1.06864,1.0687,1.06864,1.0687,EUR_USD
2023-06-06 17:15:00+00:00,27.0,1.06868,1.06874,1.06866,1.06873,EUR_USD
2023-06-06 17:16:00+00:00,55.0,1.06874,1.0688,1.06872,1.06874,EUR_USD
2023-06-06 17:17:00+00:00,59.0,1.06873,1.06874,1.06862,1.06864,EUR_USD
2023-06-06 17:18:00+00:00,13.0,1.06864,1.06864,1.06862,1.06862,EUR_USD
2023-06-06 17:19:00+00:00,53.0,1.06864,1.0687,1.06862,1.06864,EUR_USD
2023-06-06 17:20:00+00:00,59.0,1.06864,1.06866,1.06852,1.06852,EUR_USD
2023-06-06 17:21:00+00:00,58.0,1.06848,1.0685,1.06846,1.06848,EUR_USD
2023-06-06 17:22:00+00:00,46.0,1.06848,1.06851,1.06838,1.06838,EUR_USD
2023-06-06 17:23:00+00:00,32.0,1.06837,1.06838,1.06828,1.06833,EUR_USD
2023-06-06 17:24:00+00:00,33.0,1.06834,1.06838,1.06832,1.06834,EUR_USD
2023-06-06 17:25:00+00:00,33.0,1.06834,1.0684,1.06834,1.0684,EUR_USD
2023-06-06 17:26:00+00:00,38.0,1.0684,1.06846,1.0684,1.06844,EUR_USD
2023-06-06 17:27:00+00:00,34.0,1.06844,1.0685,1.06843,1.06846,EUR_USD
2023-06-06 17:28:00+00:00,22.0,1.06845,1.06848,1.06844,1.06847,EUR_USD
2023-06-06 17:29:00+00:00,29.0,1.06848,1.06854,1.06848,1.06854,EUR_USD
2023-06-06 17:30:00+00:00,31.0,1.06852,1.06854,1.0685,1.0685,EUR_USD
2023-06-06 17:31:00+00:00,34.0,1.0685,1.06858,1.0685,1.06852,EUR_USD
2023-06-06 17:32:00+00:00,16.0,1.06853,1.06858,1.06852,1.06858,EUR_USD
2023-06-06 17:33:00+00:00,1.0,1.0686,1.0686,1.0686,1.0686,EUR_USD
2023-06-06 17:34:00+00:00,35.0,1.06859,1.0687,1.06859,1.06864,EUR_USD
2023-06-06 17:35:00+00:00,11.0,1.06868,1.06868,1.06866,1.06868,EUR_USD
2023-06-06 17:36:00+00:00,38.0,1.06866,1.06868,1.06862,1.06868,EUR_USD
2023-06-06 17:37:00+00:00,13.0,1.0687,1.0687,1.06864,1.06864,EUR_USD
2023-06-06 17:38:00+00:00,14.0,1.06864,1.06864,1.06854,1.06854,EUR_USD
2023-06-06 17:39:00+00:00,20.0,1.06854,1.06856,1.06853,1.06854,EUR_USD
2023-06-06 17:40:00+00:00,24.0,1.06856,1.06858,1.06854,1.06854,EUR_USD
2023-06-06 17:41:00+00:00,17.0,1.06854,1.06856,1.06851,1.06853,EUR_USD
2023-06-06 17:42:00+00:00,3.0,1.06852,1.06852,1.06851,1.06851,EUR_USD
2023-06-06 17:43:00+00:00,44.0,1.0685,1.06854,1.06846,1.0685,EUR_USD
2023-06-06 17:44:00+00:00,21.0,1.06851,1.06856,1.0685,1.06854,EUR_USD
2023-06-06 17:45:00+00:00,44.0,1.06854,1.06871,1.06854,1.0687,EUR_USD
2023-06-06 17:46:00+00:00,35.0,1.0687,1.0687,1.06866,1.06869,EUR_USD
2023-06-06 17:47:00+00:00,17.0,1.0687,1.0687,1.06867,1.0687,EUR_USD
2023-06-06 17:48:00+00:00,3.0,1.06868,1.0687,1.06868,1.0687,EUR_USD
2023-06-06 17:49:00+00:00,8.0,1.0687,1.0687,1.06865,1.06865,EUR_USD
2023-06-06 17:50:00+00:00,58.0,1.06863,1.06864,1.0686,1.06863,EUR_USD
2023-06-06 17:51:00+00:00,18.0,1.06864,1.06868,1.06863,1.06868,EUR_USD
2023-06-06 17:52:00+00:00,32.0,1.06868,1.06868,1.06862,1.06864,EUR_USD
2023-06-06 17:53:00+00:00,41.0,1.06864,1.06864,1.06859,1.06859,EUR_USD
2023-06-06 17:54:00+00:00,6.0,1.0686,1.0686,1.06854,1.06855,EUR_USD
2023-06-06 17:55:00+00:00,24.0,1.06852,1.06852,1.06846,1.06846,EUR_USD
2023-06-06 17:56:00+00:00,38.0,1.06846,1.06854,1.06844,1.06854,EUR_USD
2023-06-06 17:57:00+00:00,15.0,1.06853,1.06854,1.06852,1.06854,EUR_USD
2023-06-06 17:58:00+00:00,33.0,1.06854,1.06855,1.06853,1.06853,EUR_USD
2023-06-06 17:59:00+00:00,14.0,1.06854,1.0686,1.06853,1.0686,EUR_USD
2023-06-06 18:00:00+00:00,49.0,1.0686,1.06866,1.06853,1.06854,EUR_USD
2023-06-06 18:01:00+00:00,17.0,1.06854,1.06858,1.06854,1.06854,EUR_USD
2023-06-06 18:02:00+00:00,46.0,1.06854,1.06857,1.0685,1.06852,EUR_USD
2023-06-06 18:03:00+00:00,45.0,1.0685,1.06852,1.06849,1.0685,EUR_USD
2023-06-06 18:04:00+00:00,36.0,1.0685,1.06858,1.0685,1.06858,EUR_USD
2023-06-06 18:05:00+00:00,35.0,1.06856,1.06866,1.06854,1.06866,EUR_USD
2023-06-06 18:06:00+00:00,17.0,1.06867,1.06868,1.06864,1.06864,EUR_USD
2023-06-06 18:07:00+00:00,31.0,1.06864,1.0687,1.06864,1.0687,EUR_USD
2023-06-06 18:08:00+00:00,19.0,1.06869,1.0687,1.06866,1.06866,EUR_USD
2023-06-06 18:09:00+00:00,46.0,1.06864,1.06867,1.06861,1.06865,EUR_USD
2023-06-06 18:10:00+00:00,31.0,1.06865,1.06872,1.06864,1.06871,EUR_USD
2023-06-06 18:11:00+00:00,30.0,1.0687,1.0689,1.0687,1.0689,EUR_USD
2023-06-06 18:12:00+00:00,44.0,1.0689,1.06895,1.06889,1.06895,EUR_USD
2023-06-06 18:13:00+00:00,40.0,1.06895,1.06908,1.06895,1.06906,EUR_USD
2023-06-06 18:14:00+00:00,30.0,1.06904,1.06906,1.06902,1.06906,EUR_USD
2023-06-06 18:15:00+00:00,47.0,1.06905,1.06909,1.06902,1.06909,EUR_USD
2023-06-06 18:16:00+00:00,49.0,1.06915,1.0692,1.06914,1.0692,EUR_USD
2023-06-06 18:17:00+00:00,18.0,1.0692,1.06921,1.06916,1.0692,EUR_USD
2023-06-06 18:18:00+00:00,32.0,1.0692,1.0692,1.06914,1.06915,EUR_USD
2023-06-06 18:19:00+00:00,31.0,1.06917,1.0692,1.06914,1.06916,EUR_USD
2023-06-06 18:20:00+00:00,47.0,1.06912,1.06916,1.06911,1.06914,EUR_USD
2023-06-06 18:21:00+00:00,41.0,1.06914,1.06914,1.0691,1.0691,EUR_USD
2023-06-06 18:22:00+00:00,22.0,1.0691,1.06914,1.0691,1.0691,EUR_USD
2023-06-06 18:23:00+00:00,22.0,1.06912,1.06926,1.06912,1.06925,EUR_USD
2023-06-06 18:24:00+00:00,19.0,1.06925,1.06926,1.06924,1.06925,EUR_USD
2023-06-06 18:25:00+00:00,24.0,1.06926,1.06926,1.0692,1.06924,EUR_USD
2023-06-06 18:26:00+00:00,16.0,1.06921,1.06921,1.06918,1.0692,EUR_USD
2023-06-06 18:27:00+00:00,12.0,1.0692,1.06922,1.0692,1.0692,EUR_USD
2023-06-06 18:28:00+00:00,32.0,1.0692,1.0692,1.06912,1.06914,EUR_USD
2023-06-06 18:29:00+00:00,21.0,1.06914,1.06921,1.06912,1.06918,EUR_USD
2023-06-06 18:30:00+00:00,21.0,1.06918,1.0692,1.06914,1.06914,EUR_USD
2023-06-06 18:31:00+00:00,32.0,1.06916,1.06916,1.06904,1.06905,EUR_USD
2023-06-06 18:32:00+00:00,15.0,1.06907,1.06912,1.06906,1.0691,EUR_USD
2023-06-06 18:33:00+00:00,27.0,1.06912,1.06912,1.06909,1.06911,EUR_USD
2023-06-06 18:34:00+00:00,25.0,1.0691,1.06911,1.06903,1.06906,EUR_USD
2023-06-06 18:35:00+00:00,34.0,1.06905,1.06912,1.06904,1.06912,EUR_USD
2023-06-06 18:36:00+00:00,29.0,1.06914,1.06929,1.06914,1.06926,EUR_USD
2023-06-06 18:37:00+00:00,22.0,1.06928,1.06937,1.06927,1.06937,EUR_USD
2023-06-06 18:38:00+00:00,11.0,1.0694,1.06942,1.0694,1.06942,EUR_USD
2023-06-06 18:39:00+00:00,60.0,1.06942,1.06946,1.06942,1.06945,EUR_USD
2023-06-06 18:40:00+00:00,28.0,1.06946,1.06946,1.06942,1.06942,EUR_USD
2023-06-06 18:41:00+00:00,36.0,1.06943,1.0695,1.06943,1.0695,EUR_USD
2023-06-06 18:42:00+00:00,50.0,1.0695,1.0695,1.06941,1.06941,EUR_USD
2023-06-06 18:43:00+00:00,36.0,1.06942,1.06952,1.06942,1.0695,EUR_USD
2023-06-06 18:44:00+00:00,33.0,1.06951,1.06956,1.06951,1.06954,EUR_USD
2023-06-06 18:45:00+00:00,31.0,1.06952,1.06956,1.06951,1.06956,EUR_USD
2023-06-06 18:46:00+00:00,19.0,1.06956,1.06956,1.0695,1.06951,EUR_USD
2023-06-06 18:47:00+00:00,34.0,1.0695,1.06958,1.0695,1.06957,EUR_USD
2023-06-06 18:48:00+00:00,34.0,1.06956,1.06956,1.06948,1.0695,EUR_USD
2023-06-06 18:49:00+00:00,18.0,1.06952,1.06958,1.06951,1.06958,EUR_USD
2023-06-06 18:50:00+00:00,21.0,1.06958,1.0696,1.06955,1.06956,EUR_USD
2023-06-06 18:51:00+00:00,24.0,1.06959,1.06962,1.06956,1.06956,EUR_USD
2023-06-06 18:52:00+00:00,31.0,1.06956,1.06964,1.06956,1.0696,EUR_USD
2023-06-06 18:53:00+00:00,24.0,1.0696,1.06962,1.06957,1.06957,EUR_USD
2023-06-06 18:54:00+00:00,32.0,1.06958,1.0696,1.06956,1.06956,EUR_USD
2023-06-06 18:55:00+00:00,34.0,1.06956,1.06956,1.06946,1.06952,EUR_USD
2023-06-06 18:56:00+00:00,28.0,1.06952,1.06956,1.0695,1.06956,EUR_USD
2023-06-06 18:57:00+00:00,19.0,1.06955,1.06956,1.06946,1.06948,EUR_USD
2023-06-06 18:58:00+00:00,43.0,1.06949,1.06952,1.06945,1.06946,EUR_USD
2023-06-06 18:59:00+00:00,40.0,1.06945,1.06947,1.0694,1.0694,EUR_USD
2023-06-06 19:00:00+00:00,46.0,1.0694,1.06944,1.06938,1.0694,EUR_USD
2023-06-06 19:01:00+00:00,54.0,1.06939,1.06942,1.06936,1.06938,EUR_USD
2023-06-06 19:02:00+00:00,20.0,1.06938,1.06941,1.06937,1.0694,EUR_USD
2023-06-06 19:03:00+00:00,21.0,1.06939,1.0694,1.06934,1.06936,EUR_USD
2023-06-06 19:04:00+00:00,59.0,1.06934,1.06935,1.0693,1.0693,EUR_USD
2023-06-06 19:05:00+00:00,19.0,1.0693,1.0693,1.06926,1.06926,EUR_USD
2023-06-06 19:06:00+00:00,17.0,1.06925,1.0693,1.06924,1.06929,EUR_USD
2023-06-06 19:07:00+00:00,22.0,1.06932,1.06934,1.06929,1.0693,EUR_USD
2023-06-06 19:08:00+00:00,34.0,1.0693,1.06935,1.06929,1.0693,EUR_USD
2023-06-06 19:09:00+00:00,26.0,1.06928,1.06928,1.06924,1.06926,EUR_USD
2023-06-06 19:10:00+00:00,21.0,1.06926,1.06926,1.06924,1.06924,EUR_USD
2023-06-06 19:11:00+00:00,16.0,1.06924,1.06926,1.0692,1.06924,EUR_USD
2023-06-06 19:12:00+00:00,28.0,1.0692,1.06932,1.0692,1.0693,EUR_USD
2023-06-06 19:13:00+00:00,21.0,1.0693,1.06931,1.06925,1.06928,EUR_USD
2023-06-06 19:14:00+00:00,32.0,1.06928,1.0693,1.06922,1.06922,EUR_USD
2023-06-06 19:15:00+00:00,24.0,1.0692,1.06927,1.0692,1.06926,EUR_USD
2023-06-06 19:16:00+00:00,28.0,1.06927,1.06932,1.06924,1.0693,EUR_USD
2023-06-06 19:17:00+00:00,57.0,1.06931,1.06942,1.06931,1.0694,EUR_USD
2023-06-06 19:18:00+00:00,33.0,1.0694,1.06941,1.0694,1.0694,EUR_USD
2023-06-06 19:19:00+00:00,25.0,1.06941,1.06942,1.06936,1.06936,EUR_USD
2023-06-06 19:20:00+00:00,26.0,1.06936,1.06946,1.06936,1.06945,EUR_USD
2023-06-06 19:21:00+00:00,24.0,1.06945,1.06946,1.06945,1.06946,EUR_USD
2023-06-06 19:22:00+00:00,24.0,1.06942,1.0695,1.06942,1.0695,EUR_USD
2023-06-06 19:23:00+00:00,19.0,1.06952,1.06956,1.0695,1.06956,EUR_USD
2023-06-06 19:24:00+00:00,20.0,1.06956,1.06962,1.06955,1.06962,EUR_USD
2023-06-06 19:25:00+00:00,22.0,1.06961,1.06962,1.0696,1.0696,EUR_USD
2023-06-06 19:26:00+00:00,57.0,1.06958,1.06958,1.06944,1.06946,EUR_USD
2023-06-06 19:27:00+00:00,25.0,1.06948,1.06949,1.06946,1.06947,EUR_USD
2023-06-06 19:28:00+00:00,10.0,1.06945,1.06948,1.06945,1.06947,EUR_USD
2023-06-06 19:29:00+00:00,31.0,1.06948,1.06954,1.06948,1.06952,EUR_USD
2023-06-06 19:30:00+00:00,33.0,1.06952,1.06956,1.0695,1.0695,EUR_USD
2023-06-06 19:31:00+00:00,13.0,1.06947,1.06947,1.06945,1.06946,EUR_USD
2023-06-06 19:32:00+00:00,16.0,1.06946,1.0695,1.06945,1.0695,EUR_USD
2023-06-06 19:33:00+00:00,30.0,1.0695,1.0695,1.06938,1.06938,EUR_USD
2023-06-06 19:34:00+00:00,36.0,1.06936,1.06936,1.06924,1.06924,EUR_USD
2023-06-06 19:35:00+00:00,22.0,1.06924,1.06926,1.06924,1.06924,EUR_USD
2023-06-06 19:36:00+00:00,24.0,1.06925,1.06925,1.06918,1.06918,EUR_USD
2023-06-06 19:37:00+00:00,47.0,1.06918,1.06918,1.06913,1.06914,EUR_USD
2023-06-06 19:38:00+00:00,35.0,1.06914,1.06916,1.06914,1.06914,EUR_USD
2023-06-06 19:39:00+00:00,21.0,1.06914,1.06914,1.06906,1.06908,EUR_USD
2023-06-06 19:40:00+00:00,64.0,1.06908,1.06912,1.06904,1.06908,EUR_USD
2023-06-06 19:41:00+00:00,14.0,1.06909,1.0692,1.06908,1.06919,EUR_USD
2023-06-06 19:42:00+00:00,37.0,1.06919,1.06927,1.0691,1.06927,EUR_USD
2023-06-06 19:43:00+00:00,30.0,1.06926,1.06928,1.06924,1.06928,EUR_USD
2023-06-06 19:44:00+00:00,37.0,1.06928,1.06932,1.06928,1.0693,EUR_USD
2023-06-06 19:45:00+00:00,25.0,1.06931,1.06936,1.06928,1.06936,EUR_USD
2023-06-06 19:46:00+00:00,25.0,1.06934,1.06936,1.06932,1.06936,EUR_USD
2023-06-06 19:47:00+00:00,32.0,1.06932,1.06932,1.06925,1.06926,EUR_USD
2023-06-06 19:48:00+00:00,35.0,1.06928,1.06932,1.06926,1.06931,EUR_USD
2023-06-06 19:49:00+00:00,36.0,1.06932,1.06932,1.06926,1.06926,EUR_USD
2023-06-06 19:50:00+00:00,63.0,1.06928,1.06934,1.06928,1.06932,EUR_USD
2023-06-06 19:51:00+00:00,16.0,1.06931,1.06931,1.06926,1.06929,EUR_USD
2023-06-06 19:52:00+00:00,34.0,1.06928,1.06932,1.06926,1.06932,EUR_USD
2023-06-06 19:53:00+00:00,25.0,1.06934,1.06937,1.06931,1.06932,EUR_USD
2023-06-06 19:54:00+00:00,22.0,1.06931,1.06932,1.0692,1.0692,EUR_USD
2023-06-06 19:55:00+00:00,47.0,1.0692,1.06928,1.06918,1.06918,EUR_USD
2023-06-06 19:56:00+00:00,31.0,1.0692,1.0692,1.06914,1.0692,EUR_USD
2023-06-06 19:57:00+00:00,45.0,1.0692,1.06924,1.0692,1.0692,EUR_USD
2023-06-06 19:58:00+00:00,45.0,1.06921,1.06926,1.0692,1.06924,EUR_USD
2023-06-06 19:59:00+00:00,52.0,1.06924,1.06925,1.06918,1.06919,EUR_USD
2023-06-06 20:00:00+00:00,44.0,1.06922,1.06929,1.06922,1.06924,EUR_USD
2023-06-06 20:01:00+00:00,40.0,1.06922,1.06924,1.06916,1.0692,EUR_USD
2023-06-06 20:02:00+00:00,25.0,1.06921,1.06927,1.0692,1.06927,EUR_USD
2023-06-06 20:03:00+00:00,27.0,1.06926,1.06932,1.06926,1.06928,EUR_USD
2023-06-06 20:04:00+00:00,32.0,1.06928,1.06928,1.06908,1.06908,EUR_USD
2023-06-06 20:05:00+00:00,24.0,1.06908,1.06908,1.06902,1.06906,EUR_USD
2023-06-06 20:06:00+00:00,19.0,1.06908,1.0691,1.06907,1.0691,EUR_USD
2023-06-06 20:07:00+00:00,25.0,1.0691,1.06914,1.0691,1.06912,EUR_USD
2023-06-06 20:08:00+00:00,8.0,1.0691,1.06912,1.0691,1.06912,EUR_USD
2023-06-06 20:09:00+00:00,9.0,1.0691,1.06912,1.0691,1.06912,EUR_USD
2023-06-06 20:10:00+00:00,21.0,1.06912,1.06912,1.0691,1.0691,EUR_USD
2023-06-06 20:11:00+00:00,11.0,1.0691,1.06911,1.06908,1.06908,EUR_USD
2023-06-06 20:12:00+00:00,23.0,1.06909,1.06912,1.06906,1.06912,EUR_USD
2023-06-06 20:13:00+00:00,12.0,1.06912,1.06918,1.06912,1.06918,EUR_USD
2023-06-06 20:14:00+00:00,25.0,1.06918,1.06918,1.0691,1.0691,EUR_USD
2023-06-06 20:15:00+00:00,6.0,1.06912,1.06918,1.06912,1.06918,EUR_USD
2023-06-06 20:16:00+00:00,13.0,1.06916,1.06918,1.06916,1.06918,EUR_USD
2023-06-06 20:17:00+00:00,14.0,1.06917,1.06918,1.06917,1.06917,EUR_USD
2023-06-06 20:18:00+00:00,21.0,1.06918,1.06918,1.06918,1.06918,EUR_USD
2023-06-06 20:19:00+00:00,13.0,1.06918,1.06918,1.06916,1.06917,EUR_USD
2023-06-06 20:20:00+00:00,9.0,1.06918,1.0692,1.06917,1.0692,EUR_USD
2023-06-06 20:24:00+00:00,7.0,1.06918,1.06919,1.06916,1.06916,EUR_USD
2023-06-06 20:25:00+00:00,13.0,1.06918,1.06922,1.06918,1.0692,EUR_USD
2023-06-06 20:26:00+00:00,3.0,1.0692,1.0692,1.0692,1.0692,EUR_USD
2023-06-06 20:27:00+00:00,18.0,1.06921,1.06933,1.0692,1.06932,EUR_USD
2023-06-06 20:28:00+00:00,10.0,1.0693,1.0693,1.06924,1.06924,EUR_USD
2023-06-06 20:29:00+00:00,19.0,1.06924,1.0693,1.06924,1.06924,EUR_USD
2023-06-06 20:30:00+00:00,23.0,1.06926,1.06926,1.06916,1.06918,EUR_USD
2023-06-06 20:31:00+00:00,14.0,1.06918,1.0692,1.06918,1.06919,EUR_USD
2023-06-06 20:32:00+00:00,14.0,1.0692,1.0692,1.06918,1.0692,EUR_USD
2023-06-06 20:33:00+00:00,20.0,1.06919,1.0692,1.06918,1.06918,EUR_USD
2023-06-06 20:34:00+00:00,11.0,1.06918,1.06921,1.06918,1.0692,EUR_USD
2023-06-06 20:35:00+00:00,19.0,1.06917,1.06918,1.06913,1.06916,EUR_USD
2023-06-06 20:36:00+00:00,2.0,1.06915,1.06918,1.06915,1.06918,EUR_USD
2023-06-06 20:37:00+00:00,3.0,1.06916,1.06916,1.06915,1.06915,EUR_USD
2023-06-06 20:38:00+00:00,11.0,1.06916,1.06918,1.06916,1.06918,EUR_USD
2023-06-06 20:39:00+00:00,10.0,1.06918,1.06926,1.06918,1.06925,EUR_USD
2023-06-06 20:40:00+00:00,13.0,1.06926,1.06926,1.0692,1.0692,EUR_USD
2023-06-06 20:41:00+00:00,15.0,1.0692,1.06922,1.06918,1.06918,EUR_USD
2023-06-06 20:42:00+00:00,12.0,1.06917,1.06918,1.06917,1.06918,EUR_USD
2023-06-06 20:43:00+00:00,8.0,1.06918,1.06922,1.06918,1.0692,EUR_USD
2023-06-06 20:44:00+00:00,6.0,1.0692,1.06922,1.06918,1.06922,EUR_USD
2023-06-06 20:45:00+00:00,25.0,1.06922,1.06926,1.06921,1.06924,EUR_USD
2023-06-06 20:46:00+00:00,6.0,1.06925,1.06925,1.06921,1.06921,EUR_USD
2023-06-06 20:47:00+00:00,19.0,1.06922,1.06922,1.0692,1.0692,EUR_USD
2023-06-06 20:48:00+00:00,25.0,1.0692,1.06924,1.0692,1.06924,EUR_USD
2023-06-06 20:49:00+00:00,20.0,1.06924,1.06924,1.0692,1.06922,EUR_USD
2023-06-06 20:50:00+00:00,26.0,1.06926,1.06931,1.06926,1.06926,EUR_USD
2023-06-06 20:51:00+00:00,31.0,1.06926,1.06926,1.06922,1.06922,EUR_USD
2023-06-06 20:52:00+00:00,7.0,1.06922,1.06924,1.06922,1.06922,EUR_USD
2023-06-06 20:53:00+00:00,6.0,1.06922,1.06922,1.06922,1.06922,EUR_USD
2023-06-06 20:54:00+00:00,14.0,1.06922,1.06924,1.06921,1.06924,EUR_USD
2023-06-06 20:55:00+00:00,31.0,1.06921,1.06922,1.06917,1.0692,EUR_USD
2023-06-06 20:56:00+00:00,8.0,1.06918,1.06922,1.06918,1.06922,EUR_USD
2023-06-06 20:57:00+00:00,14.0,1.06922,1.06924,1.06921,1.06922,EUR_USD
2023-06-06 21:03:00+00:00,12.0,1.06936,1.06936,1.06934,1.06934,EUR_USD
2023-06-06 21:04:00+00:00,5.0,1.06934,1.06934,1.06934,1.06934,EUR_USD
2023-06-06 21:06:00+00:00,15.0,1.06936,1.06936,1.06932,1.06932,EUR_USD
2023-06-06 21:07:00+00:00,5.0,1.06926,1.06928,1.06926,1.06926,EUR_USD
2023-06-06 21:08:00+00:00,5.0,1.06926,1.06926,1.06926,1.06926,EUR_USD
2023-06-06 21:09:00+00:00,3.0,1.06926,1.06926,1.06926,1.06926,EUR_USD
2023-06-06 21:10:00+00:00,4.0,1.06925,1.06925,1.06924,1.06924,EUR_USD
2023-06-06 21:12:00+00:00,2.0,1.06935,1.06935,1.06935,1.06935,EUR_USD
2023-06-06 21:13:00+00:00,13.0,1.06935,1.06948,1.06935,1.06943,EUR_USD
2023-06-06 21:14:00+00:00,10.0,1.0694,1.06946,1.0694,1.06946,EUR_USD
2023-06-06 21:15:00+00:00,6.0,1.06946,1.06946,1.06945,1.06945,EUR_USD
2023-06-06 21:16:00+00:00,1.0,1.06945,1.06945,1.06945,1.06945,EUR_USD
2023-06-06 21:17:00+00:00,4.0,1.06942,1.06948,1.06942,1.06944,EUR_USD
2023-06-06 21:18:00+00:00,1.0,1.06944,1.06944,1.06944,1.06944,EUR_USD
2023-06-06 21:19:00+00:00,1.0,1.06948,1.06948,1.06948,1.06948,EUR_USD
2023-06-06 21:20:00+00:00,3.0,1.06943,1.06948,1.06943,1.06943,EUR_USD
2023-06-06 21:21:00+00:00,6.0,1.06945,1.06946,1.0694,1.06943,EUR_USD
2023-06-06 21:22:00+00:00,7.0,1.0694,1.06946,1.0694,1.06946,EUR_USD
2023-06-06 21:23:00+00:00,2.0,1.06942,1.06942,1.06942,1.06942,EUR_USD
2023-06-06 21:24:00+00:00,1.0,1.06941,1.06941,1.06941,1.06941,EUR_USD
2023-06-06 21:25:00+00:00,1.0,1.06941,1.06941,1.06941,1.06941,EUR_USD
2023-06-06 21:26:00+00:00,10.0,1.06946,1.06949,1.06941,1.06943,EUR_USD
2023-06-06 21:27:00+00:00,12.0,1.06949,1.0695,1.06943,1.06943,EUR_USD
2023-06-06 21:28:00+00:00,4.0,1.06948,1.06948,1.06943,1.06945,EUR_USD
2023-06-06 21:30:00+00:00,1.0,1.06945,1.06945,1.06945,1.06945,EUR_USD
2023-06-06 21:31:00+00:00,1.0,1.06943,1.06943,1.06943,1.06943,EUR_USD
2023-06-06 21:33:00+00:00,12.0,1.06948,1.06948,1.06943,1.06944,EUR_USD
2023-06-06 21:35:00+00:00,3.0,1.06945,1.06945,1.06944,1.06944,EUR_USD
2023-06-06 21:36:00+00:00,7.0,1.06944,1.06944,1.06944,1.06944,EUR_USD
2023-06-06 21:37:00+00:00,3.0,1.06944,1.06944,1.06944,1.06944,EUR_USD
2023-06-06 21:38:00+00:00,2.0,1.06944,1.06944,1.06944,1.06944,EUR_USD
2023-06-06 21:39:00+00:00,2.0,1.06945,1.06945,1.06945,1.06945,EUR_USD
2023-06-06 21:40:00+00:00,7.0,1.06946,1.06946,1.06945,1.06946,EUR_USD
2023-06-06 21:41:00+00:00,3.0,1.06946,1.06946,1.06946,1.06946,EUR_USD
2023-06-06 21:43:00+00:00,6.0,1.06946,1.06946,1.06946,1.06946,EUR_USD
2023-06-06 21:44:00+00:00,2.0,1.06946,1.06946,1.06946,1.06946,EUR_USD
2023-06-06 21:45:00+00:00,11.0,1.06944,1.06951,1.06944,1.06946,EUR_USD
2023-06-06 21:46:00+00:00,6.0,1.06946,1.06947,1.06946,1.06946,EUR_USD
2023-06-06 21:47:00+00:00,3.0,1.06954,1.06954,1.06946,1.06946,EUR_USD
2023-06-06 21:48:00+00:00,4.0,1.06945,1.06946,1.06945,1.06946,EUR_USD
2023-06-06 21:49:00+00:00,9.0,1.06958,1.06958,1.06948,1.06948,EUR_USD
2023-06-06 21:50:00+00:00,4.0,1.06948,1.06948,1.06948,1.06948,EUR_USD
2023-06-06 21:51:00+00:00,1.0,1.06948,1.06948,1.06948,1.06948,EUR_USD
2023-06-06 21:52:00+00:00,3.0,1.06948,1.06948,1.06945,1.06945,EUR_USD
2023-06-06 21:53:00+00:00,2.0,1.06945,1.06945,1.06945,1.06945,EUR_USD
